Gene	RF_Importance	LASSO_Coefficient	Degree	logFC	adj.P.Val	Is_Mutated	Score
RAD51AP1	0.0868567335885073	0	0	1.51851939636931	1.81786144544033e-38	FALSE	-1.59636640149391
SERPINB3	0.0927276398662611	0	0	1.50087036863793	5.65945262952086e-16	FALSE	-1.59881016178622
PRTG	0.0759529542957264	0	0	-1.53497748301593	1.97884118527034e-23	FALSE	-1.61387358100637
LDHB	0.0522575245561452	0	0	1.5975549727141	1.29228183795849e-30	FALSE	-1.61570195619632
NBPF6	0.0425837600201537	0	0	-1.62297605969484	7.87268610485939e-09	FALSE	-1.61661920816075
CASQ1	0.0688386566321628	0	0	-1.55192682258604	5.7790022708636e-18	FALSE	-1.61690647455189
TLX1NB	0.0592469999457592	0	0	1.57213694175298	4.06871287366677e-37	FALSE	-1.62456342486293
SERPINB4	0.0812937245803963	0	0	1.5125853368972	7.50954267073239e-19	FALSE	-1.62465638474474
IL20RA	0.082744783548299	0	0	-1.50649404610759	2.06574803816779e-13	FALSE	-1.62759609688159
FAM81B	0.055212274095014	0	0	-1.57981842521439	1.06097448171621e-16	FALSE	-1.62889182398099
FOXD1	0.0698754668424741	0	0	1.53422827263615	6.7589720927234e-13	FALSE	-1.63703491458902
IL1R2	0.0650283102752086	0	0	1.54625885510636	5.70361815553558e-20	FALSE	-1.63844947170747
DUSP4	0.066037680721142	0	0	-1.54141121060252	4.44767731664335e-20	FALSE	-1.64131900181412
EBF4	0.0772063349574854	0	0	-1.50882304488252	8.31808593416393e-30	FALSE	-1.64463488846745
ZBTB8B	0.077633555273417	0	0	1.50396473326651	1.15389008978064e-24	FALSE	-1.6496404644338
ABCC12	0.0648033883869956	0	0	-1.53638649070052	1.00467940722327e-10	FALSE	-1.65260471710331
MSMB	0.0654129183816534	0	0	-1.53349153357835	1.00490764022648e-07	FALSE	-1.6542937827766
SDPR	0.0750797398805447	0	0	-1.50634157701303	4.72912195258915e-13	FALSE	-1.65573717961162
CYP2A7	0.0302074078116278	0	0	-1.62689973939191	4.86134003914116e-10	FALSE	-1.65642454575627
NBEA	0.0315692096950204	0	0	-1.62322545495045	1.48528281193745e-29	FALSE	-1.65642467853688
C14orf180	0.0429000360759442	0	0	-1.59214220291792	2.12836292043839e-09	FALSE	-1.65711670447013
CALB2	0.0439280265033857	0	0	1.58638972936854	1.34812344707452e-11	FALSE	-1.66114061113575
CYP4F12	0.0623956292993258	0	0	-1.53654897204588	5.85595275487107e-13	FALSE	-1.66116027775543
MAB21L1	0.0664876427535855	0	0	-1.52324905446041	4.68340398279718e-20	FALSE	-1.66421243663053
CIDEC	0.0547421096749564	0	0	-1.55367832275309	7.85623907872315e-06	FALSE	-1.66591519928436
ATP13A5	0.0688015544502193	0	0	1.5150608887404	2.14800908720012e-07	FALSE	-1.66683993993024
CIB3	0.0357242493278684	0	0	-1.60170299587927	1.16824292199397e-24	FALSE	-1.67035409137556
MYH11	0.0466516367888286	0	0	-1.57051546497382	1.08705076164277e-12	FALSE	-1.67265730314929
SLC1A6	0.0538527742922984	0	0	1.54914314066154	7.61687362796068e-16	FALSE	-1.67528246023417
MAGEB1	0.052326598847108	0	0	1.5506216416082	9.14430964815483e-32	FALSE	-1.67884743333475
PHF21B	0.0593528642175198	0	0	-1.52929256041875	4.78315299130646e-13	FALSE	-1.6820514965903
LOC440925	0.0603552695410671	0	0	-1.52494322975832	6.14497103354302e-16	FALSE	-1.68427329209923
BTG2	0.0600038961905392	0	0	-1.52438706537475	3.9940181334257e-34	FALSE	-1.6863051296135
KLRG2	0.0415679477202947	0	0	1.57114432787615	1.18877447416084e-14	FALSE	-1.6903352626741
RORC	0.0597010148308903	0	0	-1.51759576790289	1.186686728335e-22	FALSE	-1.69658261326226
SPATA4	0.0294364923878729	0	0	-1.59674100011137	9.74197189293928e-26	FALSE	-1.69997234993193
PLAT	0.0498360160621346	0	0	-1.54098621004567	4.66580281607942e-22	FALSE	-1.70093979624251
FAM135B	0.0425259114665108	0	0	-1.55783699521105	6.99058464603066e-13	FALSE	-1.70481943161158
KRT37	0.0325238269207156	0	0	-1.5801755874819	1.63373024839984e-23	FALSE	-1.71109705299691
GRIA2	0.0279944091677462	0	0	-1.58251995322419	5.51851129071416e-06	FALSE	-1.72443769030783
PEBP4	0.0254696571796683	0	0	-1.58374515647622	1.95051267913457e-12	FALSE	-1.73198411234509
SLC5A1	0.0369909248736142	0	0	1.54575682592716	1.42354835210028e-07	FALSE	-1.74130941001381
ASCL1	0.0348058716906545	0	0	-1.54237881946765	1.96920434938373e-07	FALSE	-1.75383578887931
SPHKAP	0.0393886597513698	0	0	1.50757360953336	1.31203245740683e-11	FALSE	-1.78414852694013
PIK3CA	0.173349599280532	0	0	0.372945134202013	1.26426891089569e-06	TRUE	-1.82857828864479
TMC3	0.0154085133257547	0	0	-1.50612606080855	8.32759758123799e-15	FALSE	-1.87349912418966
GLRA3	0.00920222471753319	0	0	-1.51227890188217	2.88291540560174e-07	FALSE	-1.88780662840666
PCNT	0.0594384115884855	0	0	0.334720815235551	8.02267611584297e-09	TRUE	-2.2953589268858
